country;date;confirmed;deaths;recovered
Cuba;2020-2-27;0;0;0
Cuba;2020-2-28;0;0;0
Cuba;2020-2-29;0;0;0
Cuba;2020-3-1;0;0;0
Cuba;2020-3-2;0;0;0
Cuba;2020-3-3;0;0;0
Cuba;2020-3-4;0;0;0
Cuba;2020-3-5;0;0;0
Cuba;2020-3-6;0;0;0
Cuba;2020-3-7;0;0;0
Cuba;2020-3-8;0;0;0
Cuba;2020-3-9;0;0;0
Cuba;2020-3-10;0;0;0
Cuba;2020-3-11;0;0;0
Cuba;2020-3-12;3;0;0
Cuba;2020-3-13;4;0;0
Cuba;2020-3-14;4;0;0
Cuba;2020-3-15;4;0;0
Cuba;2020-3-16;4;0;0
Cuba;2020-3-17;5;0;0
Cuba;2020-3-18;7;1;0
Cuba;2020-3-19;11;1;0
Cuba;2020-3-20;16;1;0
Cuba;2020-3-21;21;1;0
Cuba;2020-3-22;35;1;0
Cuba;2020-3-23;40;1;0
Cuba;2020-3-24;48;1;1
Cuba;2020-3-25;57;1;1
Cuba;2020-3-26;67;2;1
Cuba;2020-3-27;80;2;4
Cuba;2020-3-28;119;3;4
Cuba;2020-3-29;139;3;4
Cuba;2020-3-30;170;4;4
Cuba;2020-3-31;186;6;8
Cuba;2020-4-1;212;6;12
Cuba;2020-4-2;233;6;13
Cuba;2020-4-3;269;6;15
Cuba;2020-4-4;288;6;15
Cuba;2020-4-5;320;8;15
Cuba;2020-4-6;350;9;18
Cuba;2020-4-7;396;11;27
Cuba;2020-4-8;457;12;27
Cuba;2020-4-9;515;15;28
Cuba;2020-4-10;564;15;51
Cuba;2020-4-11;620;16;77
Cuba;2020-4-12;669;18;92
Cuba;2020-4-13;726;21;121
Cuba;2020-4-14;766;21;132
Cuba;2020-4-15;814;24;151
Cuba;2020-4-16;862;27;171
Cuba;2020-4-17;923;31;192
Cuba;2020-4-18;986;32;227
Cuba;2020-4-19;1035;34;255
Cuba;2020-4-20;1087;36;285
Cuba;2020-4-21;1137;38;309
Cuba;2020-4-22;1189;40;341
Cuba;2020-4-23;1235;43;365
Cuba;2020-4-24;1285;49;416
Cyprus;2020-1-22;0;0;0
Cyprus;2020-1-23;0;0;0
Cyprus;2020-1-24;0;0;0
Cyprus;2020-1-25;0;0;0
Cyprus;2020-1-26;0;0;0
Cyprus;2020-1-27;0;0;0
Cyprus;2020-1-28;0;0;0
Cyprus;2020-1-29;0;0;0
Cyprus;2020-1-30;0;0;0
Cyprus;2020-1-31;0;0;0
Cyprus;2020-2-1;0;0;0
Cyprus;2020-2-2;0;0;0
Cyprus;2020-2-3;0;0;0
Cyprus;2020-2-4;0;0;0
Cyprus;2020-2-5;0;0;0
Cyprus;2020-2-6;0;0;0
Cyprus;2020-2-7;0;0;0
Cyprus;2020-2-8;0;0;0
Cyprus;2020-2-9;0;0;0
Cyprus;2020-2-10;0;0;0
Cyprus;2020-2-11;0;0;0
Cyprus;2020-2-12;0;0;0
Cyprus;2020-2-13;0;0;0
Cyprus;2020-2-14;0;0;0
Cyprus;2020-2-15;0;0;0
Cyprus;2020-2-16;0;0;0
Cyprus;2020-2-17;0;0;0
Cyprus;2020-2-18;0;0;0
Cyprus;2020-2-19;0;0;0
Cyprus;2020-2-20;0;0;0
Cyprus;2020-2-21;0;0;0
Cyprus;2020-2-22;0;0;0
Cyprus;2020-2-23;0;0;0
Cyprus;2020-2-24;0;0;0
Cyprus;2020-2-25;0;0;0
Cyprus;2020-2-26;0;0;0
Cyprus;2020-2-27;0;0;0
Cyprus;2020-2-28;0;0;0
Cyprus;2020-2-29;0;0;0
Cyprus;2020-3-1;0;0;0
Cyprus;2020-3-2;0;0;0
Cyprus;2020-3-3;0;0;0
Cyprus;2020-3-4;0;0;0
Cyprus;2020-3-5;0;0;0
Cyprus;2020-3-6;0;0;0
Cyprus;2020-3-7;0;0;0
Cyprus;2020-3-8;0;0;0
Cyprus;2020-3-9;2;0;0
Cyprus;2020-3-10;3;0;0
Cyprus;2020-3-11;6;0;0
Cyprus;2020-3-12;6;0;0
Cyprus;2020-3-13;14;0;0
Cyprus;2020-3-14;26;0;0
Cyprus;2020-3-15;26;0;0
Cyprus;2020-3-16;33;0;0
Cyprus;2020-3-17;46;0;0
Cyprus;2020-3-18;49;0;0
Cyprus;2020-3-19;67;0;0
Cyprus;2020-3-20;67;0;0
Cyprus;2020-3-21;84;0;0
Cyprus;2020-3-22;95;1;3
Cyprus;2020-3-23;116;1;3
Cyprus;2020-3-24;124;3;3
Cyprus;2020-3-25;132;3;3
Cyprus;2020-3-26;146;3;4
Cyprus;2020-3-27;162;5;15
Cyprus;2020-3-28;179;5;15
Cyprus;2020-3-29;214;5;15
Cyprus;2020-3-30;230;7;22
Cyprus;2020-3-31;262;8;23
Cyprus;2020-4-1;320;9;28
Cyprus;2020-4-2;356;10;28
Cyprus;2020-4-3;396;11;28
Cyprus;2020-4-4;426;11;33
Cyprus;2020-4-5;446;9;37
Cyprus;2020-4-6;465;9;45
Cyprus;2020-4-7;494;9;47
Cyprus;2020-4-8;526;9;52
Cyprus;2020-4-9;564;10;53
Cyprus;2020-4-10;595;10;58
Cyprus;2020-4-11;616;10;61
Cyprus;2020-4-12;633;11;65
Cyprus;2020-4-13;662;12;65
Cyprus;2020-4-14;695;12;65
Cyprus;2020-4-15;715;12;65
Cyprus;2020-4-16;735;12;77
Cyprus;2020-4-17;750;12;77
Cyprus;2020-4-18;761;12;79
Cyprus;2020-4-19;767;12;81
Cyprus;2020-4-20;772;12;81
Cyprus;2020-4-21;784;12;98
Cyprus;2020-4-22;790;13;98
Cyprus;2020-4-23;795;13;98
Cyprus;2020-4-24;804;14;98
Czechia;2020-1-22;0;0;0
Czechia;2020-1-23;0;0;0
Czechia;2020-1-24;0;0;0
Czechia;2020-1-25;0;0;0
Czechia;2020-1-26;0;0;0
Czechia;2020-1-27;0;0;0
Czechia;2020-1-28;0;0;0
Czechia;2020-1-29;0;0;0
Czechia;2020-1-30;0;0;0
Czechia;2020-1-31;0;0;0
Czechia;2020-2-1;0;0;0
Czechia;2020-2-2;0;0;0
Czechia;2020-2-3;0;0;0
Czechia;2020-2-4;0;0;0
Czechia;2020-2-5;0;0;0
Czechia;2020-2-6;0;0;0
Czechia;2020-2-7;0;0;0
Czechia;2020-2-8;0;0;0
Czechia;2020-2-9;0;0;0
Czechia;2020-2-10;0;0;0
Czechia;2020-2-11;0;0;0
Czechia;2020-2-12;0;0;0
Czechia;2020-2-13;0;0;0
Czechia;2020-2-14;0;0;0
Czechia;2020-2-15;0;0;0
Czechia;2020-2-16;0;0;0
Czechia;2020-2-17;0;0;0
Czechia;2020-2-18;0;0;0
Czechia;2020-2-19;0;0;0
Czechia;2020-2-20;0;0;0
Czechia;2020-2-21;0;0;0
Czechia;2020-2-22;0;0;0
Czechia;2020-2-23;0;0;0
Czechia;2020-2-24;0;0;0
Czechia;2020-2-25;0;0;0
Czechia;2020-2-26;0;0;0
Czechia;2020-2-27;0;0;0
Czechia;2020-2-28;0;0;0
Czechia;2020-2-29;0;0;0
Czechia;2020-3-1;3;0;0
Czechia;2020-3-2;3;0;0
Czechia;2020-3-3;5;0;0
Czechia;2020-3-4;8;0;0
Czechia;2020-3-5;12;0;0
Czechia;2020-3-6;18;0;0
Czechia;2020-3-7;19;0;0
Czechia;2020-3-8;31;0;0
Czechia;2020-3-9;31;0;0
Czechia;2020-3-10;41;0;0
Czechia;2020-3-11;91;0;0
Czechia;2020-3-12;94;0;0
Czechia;2020-3-13;141;0;0
Czechia;2020-3-14;189;0;0
Czechia;2020-3-15;253;0;0
Czechia;2020-3-16;298;0;3
Czechia;2020-3-17;396;0;3
Czechia;2020-3-18;464;0;3
Czechia;2020-3-19;694;0;3
Czechia;2020-3-20;833;0;4
Czechia;2020-3-21;995;0;6
Czechia;2020-3-22;1120;1;6
Czechia;2020-3-23;1236;1;6
Czechia;2020-3-24;1394;3;10
Czechia;2020-3-25;1654;6;10
Czechia;2020-3-26;1925;9;10
Czechia;2020-3-27;2279;9;11
Czechia;2020-3-28;2631;11;11
Czechia;2020-3-29;2817;16;11
Czechia;2020-3-30;3001;23;25
Czechia;2020-3-31;3308;31;45
Czechia;2020-4-1;3508;39;61
Czechia;2020-4-2;3858;44;67
Czechia;2020-4-3;4091;53;72
Czechia;2020-4-4;4472;59;78
Czechia;2020-4-5;4587;67;96
Czechia;2020-4-6;4822;78;121
Czechia;2020-4-7;5017;88;172
Czechia;2020-4-8;5312;99;233
Czechia;2020-4-9;5569;112;301
Czechia;2020-4-10;5732;119;346
Czechia;2020-4-11;5831;129;411
Czechia;2020-4-12;5991;138;464
Czechia;2020-4-13;6059;143;519
Czechia;2020-4-14;6111;161;642
Czechia;2020-4-15;6216;166;819
Czechia;2020-4-16;6433;169;972
Czechia;2020-4-17;6549;173;1174
Czechia;2020-4-18;6606;181;1227
Czechia;2020-4-19;6746;186;1298
Czechia;2020-4-20;6900;194;1559
Czechia;2020-4-21;7033;201;1753
Czechia;2020-4-22;7132;208;1989
Czechia;2020-4-23;7187;210;2152
Czechia;2020-4-24;7273;214;2371
Denmark;2020-1-22;0;0;0
Denmark;2020-1-23;0;0;0
Denmark;2020-1-24;0;0;0
Denmark;2020-1-25;0;0;0
Denmark;2020-1-26;0;0;0
Denmark;2020-1-27;0;0;0
Denmark;2020-1-28;0;0;0
Denmark;2020-1-29;0;0;0
Denmark;2020-1-30;0;0;0
Denmark;2020-1-31;0;0;0
Denmark;2020-2-1;0;0;0
Denmark;2020-2-2;0;0;0
Denmark;2020-2-3;0;0;0
Denmark;2020-2-4;0;0;0
Denmark;2020-2-5;0;0;0
Denmark;2020-2-6;0;0;0
Denmark;2020-2-7;0;0;0
Denmark;2020-2-8;0;0;0
Denmark;2020-2-9;0;0;0
Denmark;2020-2-10;0;0;0
Denmark;2020-2-11;0;0;0
Denmark;2020-2-12;0;0;0
Denmark;2020-2-13;0;0;0
Denmark;2020-2-14;0;0;0
Denmark;2020-2-15;0;0;0
Denmark;2020-2-16;0;0;0
Denmark;2020-2-17;0;0;0
Denmark;2020-2-18;0;0;0
Denmark;2020-2-19;0;0;0
Denmark;2020-2-20;0;0;0
Denmark;2020-2-21;0;0;0
Denmark;2020-2-22;0;0;0
Denmark;2020-2-23;0;0;0
Denmark;2020-2-24;0;0;0
Denmark;2020-2-25;0;0;0
Denmark;2020-2-26;0;0;0
Denmark;2020-2-27;1;0;0
Denmark;2020-2-28;1;0;0
Denmark;2020-2-29;3;0;0
Denmark;2020-3-1;4;0;0
Denmark;2020-3-2;4;0;0
Denmark;2020-3-3;6;0;0
Denmark;2020-3-4;11;0;0
Denmark;2020-3-5;11;0;0
Denmark;2020-3-6;24;0;1
Denmark;2020-3-7;24;0;1
Denmark;2020-3-8;37;0;1
Denmark;2020-3-9;92;0;1
Denmark;2020-3-10;264;0;1
Denmark;2020-3-11;444;0;1
Denmark;2020-3-12;617;0;1
Denmark;2020-3-13;804;0;1
Denmark;2020-3-14;836;1;1
Denmark;2020-3-15;875;2;1
Denmark;2020-3-16;933;3;1
Denmark;2020-3-17;1025;4;1
Denmark;2020-3-18;1116;4;1
Denmark;2020-3-19;1225;6;1
Denmark;2020-3-20;1337;9;1
Denmark;2020-3-21;1420;13;1
Denmark;2020-3-22;1514;13;1
Denmark;2020-3-23;1572;24;1
Denmark;2020-3-24;1718;32;36
Denmark;2020-3-25;1862;34;41
Denmark;2020-3-26;2023;41;50
Denmark;2020-3-27;2200;52;57
Denmark;2020-3-28;2366;65;57
Denmark;2020-3-29;2564;72;73
Denmark;2020-3-30;2755;77;73
Denmark;2020-3-31;3039;90;77
Denmark;2020-4-1;3290;104;971
Denmark;2020-4-2;3573;123;1172
Denmark;2020-4-3;3946;139;1287
Denmark;2020-4-4;4269;161;1379
Denmark;2020-4-5;4561;179;1429
Denmark;2020-4-6;4875;187;1489
Denmark;2020-4-7;5266;203;1621
Denmark;2020-4-8;5597;218;1763
Denmark;2020-4-9;5830;237;1883
Denmark;2020-4-10;6014;247;1929
Denmark;2020-4-11;6191;260;2111
Denmark;2020-4-12;6369;273;2291
Denmark;2020-4-13;6513;285;2403
Denmark;2020-4-14;6706;299;2689
Denmark;2020-4-15;6876;309;2925
Denmark;2020-4-16;7074;321;3203
Denmark;2020-4-17;7268;336;3571
Denmark;2020-4-18;7437;346;4031
Denmark;2020-4-19;7580;355;4328
Denmark;2020-4-20;7711;364;4499
Denmark;2020-4-21;7891;370;4889
Denmark;2020-4-22;8108;384;5276
Denmark;2020-4-23;8271;394;5573
Denmark;2020-4-24;8408;403;5715
Djibouti;2020-1-22;0;0;0
Djibouti;2020-1-23;0;0;0
Djibouti;2020-1-24;0;0;0
Djibouti;2020-1-25;0;0;0
Djibouti;2020-1-26;0;0;0
Djibouti;2020-1-27;0;0;0
Djibouti;2020-1-28;0;0;0
Djibouti;2020-1-29;0;0;0
Djibouti;2020-1-30;0;0;0
Djibouti;2020-1-31;0;0;0
Djibouti;2020-2-1;0;0;0
Djibouti;2020-2-2;0;0;0
Djibouti;2020-2-3;0;0;0
Djibouti;2020-2-4;0;0;0
Djibouti;2020-2-5;0;0;0
Djibouti;2020-2-6;0;0;0
Djibouti;2020-2-7;0;0;0
Djibouti;2020-2-8;0;0;0
Djibouti;2020-2-9;0;0;0
Djibouti;2020-2-10;0;0;0
Djibouti;2020-2-11;0;0;0
Djibouti;2020-2-12;0;0;0
Djibouti;2020-2-13;0;0;0
Djibouti;2020-2-14;0;0;0
Djibouti;2020-2-15;0;0;0
Djibouti;2020-2-16;0;0;0
Djibouti;2020-2-17;0;0;0
Djibouti;2020-2-18;0;0;0
Djibouti;2020-2-19;0;0;0
Djibouti;2020-2-20;0;0;0
Djibouti;2020-2-21;0;0;0
Djibouti;2020-2-22;0;0;0
Djibouti;2020-2-23;0;0;0
Djibouti;2020-2-24;0;0;0
Djibouti;2020-2-25;0;0;0
Djibouti;2020-2-26;0;0;0
Djibouti;2020-2-27;0;0;0
Djibouti;2020-2-28;0;0;0
Djibouti;2020-2-29;0;0;0
Djibouti;2020-3-1;0;0;0
Djibouti;2020-3-2;0;0;0
Djibouti;2020-3-3;0;0;0
Djibouti;2020-3-4;0;0;0
Djibouti;2020-3-5;0;0;0
Djibouti;2020-3-6;0;0;0
Djibouti;2020-3-7;0;0;0
Djibouti;2020-3-8;0;0;0
Djibouti;2020-3-9;0;0;0
Djibouti;2020-3-10;0;0;0
Djibouti;2020-3-11;0;0;0
Djibouti;2020-3-12;0;0;0
Djibouti;2020-3-13;0;0;0
Djibouti;2020-3-14;0;0;0
Djibouti;2020-3-15;0;0;0
Djibouti;2020-3-16;0;0;0
Djibouti;2020-3-17;0;0;0
Djibouti;2020-3-18;1;0;0
Djibouti;2020-3-19;1;0;0
Djibouti;2020-3-20;1;0;0
Djibouti;2020-3-21;1;0;0
Djibouti;2020-3-22;1;0;0
Djibouti;2020-3-23;3;0;0
Djibouti;2020-3-24;3;0;0
Djibouti;2020-3-25;11;0;0
Djibouti;2020-3-26;11;0;0
Djibouti;2020-3-27;12;0;0
Djibouti;2020-3-28;14;0;0
Djibouti;2020-3-29;18;0;0
Djibouti;2020-3-30;18;0;0
Djibouti;2020-3-31;30;0;0
Djibouti;2020-4-1;33;0;0
Djibouti;2020-4-2;40;0;0
Djibouti;2020-4-3;49;0;8
Djibouti;2020-4-4;50;0;8
Djibouti;2020-4-5;59;0;9
Djibouti;2020-4-6;90;0;9
Djibouti;2020-4-7;90;0;9
Djibouti;2020-4-8;135;0;25
Djibouti;2020-4-9;135;0;25
Djibouti;2020-4-10;150;1;36
Djibouti;2020-4-11;187;2;36
Djibouti;2020-4-12;214;2;36
Djibouti;2020-4-13;298;2;41
Djibouti;2020-4-14;363;2;53
Djibouti;2020-4-15;435;2;71
Djibouti;2020-4-16;591;2;73
Djibouti;2020-4-17;732;2;76
Djibouti;2020-4-18;732;2;76
Djibouti;2020-4-19;846;2;102
Djibouti;2020-4-20;846;2;102
Djibouti;2020-4-21;945;2;112
Djibouti;2020-4-22;974;2;183
Djibouti;2020-4-23;986;2;252
Djibouti;2020-4-24;999;2;330
Dominican Republic;2020-1-22;0;0;0
Dominican Republic;2020-1-23;0;0;0
Dominican Republic;2020-1-24;0;0;0
Dominican Republic;2020-1-25;0;0;0
Dominican Republic;2020-1-26;0;0;0
Dominican Republic;2020-1-27;0;0;0
Dominican Republic;2020-1-28;0;0;0
Dominican Republic;2020-1-29;0;0;0
Dominican Republic;2020-1-30;0;0;0
Dominican Republic;2020-1-31;0;0;0
Dominican Republic;2020-2-1;0;0;0
Dominican Republic;2020-2-2;0;0;0
Dominican Republic;2020-2-3;0;0;0
Dominican Republic;2020-2-4;0;0;0
Dominican Republic;2020-2-5;0;0;0
Dominican Republic;2020-2-6;0;0;0
Dominican Republic;2020-2-7;0;0;0
Dominican Republic;2020-2-8;0;0;0
Dominican Republic;2020-2-9;0;0;0
Dominican Republic;2020-2-10;0;0;0
Dominican Republic;2020-2-11;0;0;0
Dominican Republic;2020-2-12;0;0;0
Dominican Republic;2020-2-13;0;0;0
Dominican Republic;2020-2-14;0;0;0
Dominican Republic;2020-2-15;0;0;0
Dominican Republic;2020-2-16;0;0;0
Dominican Republic;2020-2-17;0;0;0
Dominican Republic;2020-2-18;0;0;0
Dominican Republic;2020-2-19;0;0;0
Dominican Republic;2020-2-20;0;0;0
Dominican Republic;2020-2-21;0;0;0
Dominican Republic;2020-2-22;0;0;0
Dominican Republic;2020-2-23;0;0;0
Dominican Republic;2020-2-24;0;0;0
Dominican Republic;2020-2-25;0;0;0
Dominican Republic;2020-2-26;0;0;0
Dominican Republic;2020-2-27;0;0;0
Dominican Republic;2020-2-28;0;0;0
Dominican Republic;2020-2-29;0;0;0
Dominican Republic;2020-3-1;1;0;0
Dominican Republic;2020-3-2;1;0;0
Dominican Republic;2020-3-3;1;0;0
Dominican Republic;2020-3-4;1;0;0
Dominican Republic;2020-3-5;1;0;0
Dominican Republic;2020-3-6;2;0;0
Dominican Republic;2020-3-7;2;0;0
Dominican Republic;2020-3-8;5;0;0
Dominican Republic;2020-3-9;5;0;0
Dominican Republic;2020-3-10;5;0;0
Dominican Republic;2020-3-11;5;0;0
Dominican Republic;2020-3-12;5;0;0
Dominican Republic;2020-3-13;5;0;0
Dominican Republic;2020-3-14;11;0;0
Dominican Republic;2020-3-15;11;0;0
Dominican Republic;2020-3-16;11;0;0
Dominican Republic;2020-3-17;21;1;0
Dominican Republic;2020-3-18;21;1;0
Dominican Republic;2020-3-19;34;2;0
Dominican Republic;2020-3-20;72;2;0
Dominican Republic;2020-3-21;112;2;0
Dominican Republic;2020-3-22;202;3;0
Dominican Republic;2020-3-23;245;3;0
Dominican Republic;2020-3-24;312;6;3
Dominican Republic;2020-3-25;392;10;3
Dominican Republic;2020-3-26;488;10;3
Dominican Republic;2020-3-27;581;20;3
Dominican Republic;2020-3-28;719;28;3
Dominican Republic;2020-3-29;859;39;3
Dominican Republic;2020-3-30;901;42;4
Dominican Republic;2020-3-31;1109;51;5
Dominican Republic;2020-4-1;1284;57;9
Dominican Republic;2020-4-2;1380;60;16
Dominican Republic;2020-4-3;1488;68;16
Dominican Republic;2020-4-4;1488;68;16
Dominican Republic;2020-4-5;1745;82;17
Dominican Republic;2020-4-6;1828;86;33
Dominican Republic;2020-4-7;1956;98;36
Dominican Republic;2020-4-8;2111;108;50
Dominican Republic;2020-4-9;2349;118;80
Dominican Republic;2020-4-10;2620;126;98
Dominican Republic;2020-4-11;2759;135;108
Dominican Republic;2020-4-12;2967;173;131
Dominican Republic;2020-4-13;3167;177;152
Dominican Republic;2020-4-14;3286;183;162
Dominican Republic;2020-4-15;3614;189;208
Dominican Republic;2020-4-16;3755;196;215
Dominican Republic;2020-4-17;4126;200;268
Dominican Republic;2020-4-18;4335;217;312
Dominican Republic;2020-4-19;4680;226;363
Dominican Republic;2020-4-20;4964;235;416
Dominican Republic;2020-4-21;5044;245;463
Dominican Republic;2020-4-22;5300;260;581
Dominican Republic;2020-4-23;5543;265;581
Dominican Republic;2020-4-24;5749;267;763
Ecuador;2020-1-22;0;0;0
Ecuador;2020-1-23;0;0;0
Ecuador;2020-1-24;0;0;0
Ecuador;2020-1-25;0;0;0
Ecuador;2020-1-26;0;0;0
Ecuador;2020-1-27;0;0;0
Ecuador;2020-1-28;0;0;0
Ecuador;2020-1-29;0;0;0
Ecuador;2020-1-30;0;0;0
Ecuador;2020-1-31;0;0;0
Ecuador;2020-2-1;0;0;0
Ecuador;2020-2-2;0;0;0
Ecuador;2020-2-3;0;0;0
Ecuador;2020-2-4;0;0;0
Ecuador;2020-2-5;0;0;0
Ecuador;2020-2-6;0;0;0
Ecuador;2020-2-7;0;0;0
Ecuador;2020-2-8;0;0;0
Ecuador;2020-2-9;0;0;0
Ecuador;2020-2-10;0;0;0
Ecuador;2020-2-11;0;0;0
Ecuador;2020-2-12;0;0;0
Ecuador;2020-2-13;0;0;0
Ecuador;2020-2-14;0;0;0
Ecuador;2020-2-15;0;0;0
Ecuador;2020-2-16;0;0;0
Ecuador;2020-2-17;0;0;0
Ecuador;2020-2-18;0;0;0
Ecuador;2020-2-19;0;0;0
Ecuador;2020-2-20;0;0;0
Ecuador;2020-2-21;0;0;0
Ecuador;2020-2-22;0;0;0
Ecuador;2020-2-23;0;0;0
Ecuador;2020-2-24;0;0;0
Ecuador;2020-2-25;0;0;0
Ecuador;2020-2-26;0;0;0
Ecuador;2020-2-27;0;0;0
Ecuador;2020-2-28;0;0;0
Ecuador;2020-2-29;0;0;0
Ecuador;2020-3-1;6;0;0
Ecuador;2020-3-2;6;0;0
Ecuador;2020-3-3;7;0;0
Ecuador;2020-3-4;10;0;0
Ecuador;2020-3-5;13;0;0
Ecuador;2020-3-6;13;0;0
Ecuador;2020-3-7;13;0;0
Ecuador;2020-3-8;14;0;0
Ecuador;2020-3-9;15;0;0
Ecuador;2020-3-10;15;0;0
Ecuador;2020-3-11;17;0;0
Ecuador;2020-3-12;17;0;0
Ecuador;2020-3-13;17;0;0
Ecuador;2020-3-14;28;2;0
Ecuador;2020-3-15;28;2;0
Ecuador;2020-3-16;37;2;0
Ecuador;2020-3-17;58;2;0
Ecuador;2020-3-18;111;2;0
Ecuador;2020-3-19;199;3;0
Ecuador;2020-3-20;367;5;0
Ecuador;2020-3-21;506;7;3
Ecuador;2020-3-22;789;14;3
Ecuador;2020-3-23;981;18;3
Ecuador;2020-3-24;1082;27;3
Ecuador;2020-3-25;1173;28;3
Ecuador;2020-3-26;1403;34;3
Ecuador;2020-3-27;1595;36;3
Ecuador;2020-3-28;1823;48;3
Ecuador;2020-3-29;1924;58;3
Ecuador;2020-3-30;1962;60;3
Ecuador;2020-3-31;2240;75;54
Ecuador;2020-4-1;2748;93;58
Ecuador;2020-4-2;3163;120;65
Ecuador;2020-4-3;3368;145;65
Ecuador;2020-4-4;3465;172;100
Ecuador;2020-4-5;3646;180;100
Ecuador;2020-4-6;3747;191;100
Ecuador;2020-4-7;3747;191;100
Ecuador;2020-4-8;4450;242;140
Ecuador;2020-4-9;4965;272;339
Ecuador;2020-4-10;7161;297;368
Ecuador;2020-4-11;7257;315;411
Ecuador;2020-4-12;7466;333;501
Ecuador;2020-4-13;7529;355;597
Ecuador;2020-4-14;7603;369;696
Ecuador;2020-4-15;7858;388;780
Ecuador;2020-4-16;8225;403;838
Ecuador;2020-4-17;8450;421;838
Ecuador;2020-4-18;9022;456;1008
Ecuador;2020-4-19;9468;474;1061
Ecuador;2020-4-20;10128;507;1150
Ecuador;2020-4-21;10398;520;1207
Ecuador;2020-4-22;10850;537;1262
Ecuador;2020-4-23;11183;560;1328
Ecuador;2020-4-24;22719;576;1366
Egypt;2020-1-22;0;0;0
Egypt;2020-1-23;0;0;0
Egypt;2020-1-24;0;0;0
Egypt;2020-1-25;0;0;0
Egypt;2020-1-26;0;0;0
Egypt;2020-1-27;0;0;0
Egypt;2020-1-28;0;0;0
Egypt;2020-1-29;0;0;0
Egypt;2020-1-30;0;0;0
Egypt;2020-1-31;0;0;0
Egypt;2020-2-1;0;0;0
Egypt;2020-2-2;0;0;0
Egypt;2020-2-3;0;0;0
Egypt;2020-2-4;0;0;0
Egypt;2020-2-5;0;0;0
Egypt;2020-2-6;0;0;0
Egypt;2020-2-7;0;0;0
Egypt;2020-2-8;0;0;0
Egypt;2020-2-9;0;0;0
Egypt;2020-2-10;0;0;0
Egypt;2020-2-11;0;0;0
Egypt;2020-2-12;0;0;0
Egypt;2020-2-13;0;0;0
Egypt;2020-2-14;1;0;0
Egypt;2020-2-15;1;0;0
Egypt;2020-2-16;1;0;0
Egypt;2020-2-17;1;0;0
Egypt;2020-2-18;1;0;0
Egypt;2020-2-19;1;0;0
Egypt;2020-2-20;1;0;0
Egypt;2020-2-21;1;0;0
Egypt;2020-2-22;1;0;0
Egypt;2020-2-23;1;0;0
Egypt;2020-2-24;1;0;0
Egypt;2020-2-25;1;0;0
Egypt;2020-2-26;1;0;0
Egypt;2020-2-27;1;0;0
Egypt;2020-2-28;1;0;1
Egypt;2020-2-29;1;0;1
Egypt;2020-3-1;2;0;1
Egypt;2020-3-2;2;0;1
Egypt;2020-3-3;2;0;1
Egypt;2020-3-4;2;0;1
Egypt;2020-3-5;3;0;1
Egypt;2020-3-6;15;0;1
Egypt;2020-3-7;15;0;1
Egypt;2020-3-8;49;1;1
Egypt;2020-3-9;55;1;1
Egypt;2020-3-10;59;1;1
Egypt;2020-3-11;60;1;27
Egypt;2020-3-12;67;1;27
Egypt;2020-3-13;80;2;27
Egypt;2020-3-14;109;2;27
Egypt;2020-3-15;110;2;21
Egypt;2020-3-16;150;2;27
Egypt;2020-3-17;196;4;32
Egypt;2020-3-18;196;6;32
Egypt;2020-3-19;256;6;32
Egypt;2020-3-20;285;8;39
Egypt;2020-3-21;294;10;41
Egypt;2020-3-22;327;14;56
Egypt;2020-3-23;366;19;56
Egypt;2020-3-24;402;20;80
Egypt;2020-3-25;456;21;95
Egypt;2020-3-26;495;24;102
Egypt;2020-3-27;536;30;116
Egypt;2020-3-28;576;36;121
Egypt;2020-3-29;609;40;132
Egypt;2020-3-30;656;41;150
Egypt;2020-3-31;710;46;157
Egypt;2020-4-1;779;52;179
Egypt;2020-4-2;865;58;201
Egypt;2020-4-3;985;66;216
Egypt;2020-4-4;1070;71;241
Egypt;2020-4-5;1173;78;247
Egypt;2020-4-6;1322;85;259
Egypt;2020-4-7;1450;94;276
Egypt;2020-4-8;1560;103;305
Egypt;2020-4-9;1699;118;348
Egypt;2020-4-10;1794;135;384
Egypt;2020-4-11;1939;146;426
Egypt;2020-4-12;2065;159;589
Egypt;2020-4-13;2190;164;589
Egypt;2020-4-14;2350;178;589
Egypt;2020-4-15;2505;183;589
Egypt;2020-4-16;2673;196;596
Egypt;2020-4-17;2844;205;646
Egypt;2020-4-18;3032;224;701
Egypt;2020-4-19;3144;239;732
Egypt;2020-4-20;3333;250;821
Egypt;2020-4-21;3490;264;870
Egypt;2020-4-22;3659;276;935
Egypt;2020-4-23;3891;287;1004
Egypt;2020-4-24;4092;294;1075
El Salvador;2020-1-22;0;0;0
El Salvador;2020-1-23;0;0;0
El Salvador;2020-1-24;0;0;0
El Salvador;2020-1-25;0;0;0
El Salvador;2020-1-26;0;0;0
El Salvador;2020-1-27;0;0;0
El Salvador;2020-1-28;0;0;0
El Salvador;2020-1-29;0;0;0
El Salvador;2020-1-30;0;0;0
El Salvador;2020-1-31;0;0;0
El Salvador;2020-2-1;0;0;0
El Salvador;2020-2-2;0;0;0
El Salvador;2020-2-3;0;0;0
El Salvador;2020-2-4;0;0;0
El Salvador;2020-2-5;0;0;0
El Salvador;2020-2-6;0;0;0
El Salvador;2020-2-7;0;0;0
